id,name,text,Fecha muerte,Fecha beatificación / canonización,source,,
77,Ángeles militares,"Los ángeles militares cumplen con la función de guardianes de la fe. Muchas de estas representaciones estaban relacionadas con los arcángeles apócrifos en traje militar, la mayoría de ellos con arcabuces, conocidos también como ángeles arcabuceros, diversas armas e instrumentos como el tambor militar.  Se trata de una imagen conceptual en la que, a pesar de estar vestidos con atuendo militar o de corte, estos seres angélicos no están ejecutando ninguna acción bélica. Estas imágenes fueron profusas en los Andes centrales, lo que las hace características americanas.",,,https://losingeniosdelpincel.uniandes.edu.co/angeles-en-la-america-colonial/,,
78,"Ángelo mártir, san","Nacido en Jerusalem en el 1185, de padres judíos conversos. Fue uno de los primeros sacerdotes de la recién creada órden de san Agustín. Fue enviado a Sicilia para predicar entre los herejes cátaros y albiguenses que existían en aquel momento. Murió asesinado por uno de ellos, martirizado, se extendió su culto rápidamente.",1225,,,,
81,Anunciación y purificación santa Ana,"Tema apócrifo, sin fundamento bíblico. La anunciación y purificación de santa Ana tiene pocas representaciones visuales y refiere el mismo tema de la anunciación y purificación de la Virgen. Se trata de mostrar el carácter sagrado de la concepción de la virge, un preanuncio de su inmaculada concepción. El tema parece basado en el Pseudo Mateo.",,,,,
82,"Jesús, Nacimiento (Natividad)","Entre los diversos pasajes que cuentan historias del Niño Jesús, su nacimiento es la más importante. La escasez de detalles bíblicos sobre este acontecimiento, llevó a que en la Edad Media se tratara de amplificar con mucha imaginación los mismos. Muchas veces esta narración está historiada con la adoración de los pastores.",,,Lucas 2.,,
83,"Roque, san","Santo protector de las pestes que se encuentra entre la realidad y la leyenda. El personaje histórico nació en Montpellier hacia 1350. Dedicó su vida a hacer peregrinaciones. Cuenta su leyenda que al llegar a Acquapendente, encontró la ciudad devastada por la peste: asistió a los enfermos, contrayendo la enfermedad. Se retiró a un bosque para morir en soledad. Esta leyenda parece copiada en parte de la de san Alejo, quien regresó de oriente para morir en Roma como mendigo anónimo.",1379,sf - 1584,Ribadeneira 490-1: http://www.historiarte.net/iconografía/roque.html; http://www.santopedia.com/santos/san-roque/,,
84,Apariciones posteriores de Cristo Resucitado,"Las apariciones de Jesús resucitado que tomaron lugar luego de su muerte y entierro y antes de su ascensión son mencionadas principalmente en los evangelios canónicos, el libro de Hechos de los apóstoles y algunas cartas de Pablo, también hay relatos en evangelios apócrifos. Durante sus apariciones Jesús trata con la incredulidad de los apóstoles, realiza milagros, e instruye a sus seguidores a iniciar la evangelización. ",,,https://vivelabiblia.com/la-ultima-semana-de-jesus-2/,,
85,"Rosa de Lima, santa Desposorios místicos","Santa Rosa de Lima es una de las santas más destacadas en el ámbito indiano colonial debido, entre otras cosas, a que tuvo uno de los procesos de santificación más rápidos de la Iglesia católica de su tiempo. Hubo dos momentos en que se asegura que Cristo pidió su mano, uno muy difundido, y otro referido a los sueños. Los desposorios místicos de santa Rosa de Lima es una de las pocas pinturas firmadas por Gregorio Vásquez de Arce y Ceballos (1638-1711). ",1617,1668 - 1671,https://www.banrepcultural.org/una-mirada-a-la-coleccion/obra.php?i=5,,
87,Árbol genealógico,"Relatan acontecimientos vinculados con la historia de las órdenes o comunidades religiosas con el símil del árbol (raíces, tronco, ramas). En las ramas se encuentran santos y personas ejemplares de la orden, también contiene escritura de cartelas y otros iconotextos. Es una pintura cercana a la alegoría como una forma de representar “el conocimiento enciclopédico”, fue muy usada por carmelitas, franciscanos y agustinos. ",,,https://losingeniosdelpincel.uniandes.edu.co/la-historia-moral-el-relato-de-los-hechos-eclesiasticos/  ,,
71,"Ángela de Bohemia, santa","Virgen carmelita, princesa y doctora del siglo XII. Según la creencia  Su padre la había comprometido con el príncipe heredero de Hungría, pero ella escapó del convento al que pertenecía y emprendió un viaje a Jerusalén, en donde dirigió el convento de las carmelitas. Posteriormente volvió a Bohemia para fundar un convento. ",,,https://www.religionenlibertad.com/santo_de_hoy/43418/santa-angela-de-bohemia-carmelita.html,,
88,"Vicente Ferrer, san","Conocido  como ""Sant Vicent el del ditet"", debido a que, según leyendas populares, hizo milagros alzando su dedo índice. Nació en 1350 en Valencia e ingresó al convento dominico en 1367. Famoso por su preocupación por las postrimerías escatológicas, lo que convirtió en su principal  tema de predicación. Anunció en numerosas ocasiones la inminente llegada del Anticristo y el fin del mundo, lo que ocurría en el contexto del cisma de Avignon. Era seguido por multitudes que lo acompañaban en sus itinerarios, además participó activamente en la política de su tiempo.",1414,sf - 1455,"http://es.wikipedia.org/wiki/San_Vicente_Ferrer, http://www.santopedia.com/santos/san-Vicente-Ferrer/, Rivadeneira T. I 568",,
90,Arcángeles de Palermo,"Se le llama así al conjunto de los tres arcángeles canónicos (Miguel, Gabriel y Rafael), y cuatro más (Uriel, Baraquiel, Seatiel y Yehudiel)  quienes en diversos momentos se les trató de reconocer porque aparecen mencionados en algunos textos cristianos. En el siglo XVI tomaron fuerza a partir de la supuesta revelación que recibió Amadeo Mendes da Silva, según la cual estos eran los siete nombres de los arcángeles. Aunque la revelación fue rechazada por la Iglesia, se impuso su culto.",,,https://losingeniosdelpincel.uniandes.edu.co/los-arcangeles-apocrifos-y-canonicos/,,
91,Ariel Arcángel,"El nombre del Arcángel Ariel significa ‘león o leona de Dios’ (y está asociado con leones), y también significa ‘altar. Es el “Ángel de la Naturaleza”, ya que supervisa la protección y sanación de plantas y animales, es asociado con el viento,  la tierra, las fuerzas creativas y los espíritus Elementales. Ariel es a menudo representado con un globo terráqueo o con los elementos de la naturaleza.",,,https://angelesyguias.net/angeles-arcangeles-y-maestros-ascendidos/arcangel-ariel/ ,,
65,Retrato cofundadores y provinciales,"Este es un tipo de retrato que pretende hacer memoria de cofundadores o provinciales de órdenes. Muchas veces estaban destinadas a hacer parte de galerías de rectorados, por lo cual su estructura como retrato solía ser simple: sostienen bonete y un libro, y que a veces contienen una cartela que narra sus vidas.",,,https://losingeniosdelpincel.uniandes.edu.co/el-retrato-religioso-masculino-y-femenino/,,
93,"Gabriel Arcángel, san","Es uno de los pocos arcángeles que se nombran en la Biblia. En el Antiguo Testamento aparece en el Libro de Daniel; y en el Nuevo Testamento en las anunciaciones a la Virgen (Jesús) y a Zacarías (Juan Bautista). Su nombre es de origen caldeo, quiere decir: Dios es mi fortaleza o “Fortitudo Dei”, fortaleza de Dios. Su culto se inició en el siglo XIV, considerado además como el arcángel de la resurrección, de la misericordia, de la muerte y de la redención (toca la trompeta el día del Juicio Final). ",,,"San Lucas 1, 26-32",,
79,Ángeles músicos,"Los ángeles músicos tenían por función la ejecución de la llamada “música celestial”, por lo que portan instrumentos musicales de la época. Este tipo de ángeles se observan con regularidad en escenas relacionadas con la mortificación de los santos, los acontecimientos que tiene que ver con rompimientos de gloria como el nacimiento de Jesús, las adoraciones o las cortes celestiales. ",,,https://losingeniosdelpincel.uniandes.edu.co/angeles-en-la-america-colonial/ ,,
94,"Miguel Arcángel, san","Arcángel más representativo en la cultura cristiana occidentall. Es uno de los tres arcángeles mencionados en la biblia y, según la tradición y los relatos hagiográficos de distintas épocas, se caracteriza por las apariciones combativas y múltiples milagros. Encarna la representación militar del poder y la justicia de Dios. Desde los tiempos de la Iglesia primitiva se lo vincula con su victoria sobre el demonio (Apocalipsis 12, 7). Su culto empezó en la época del Papa Gregorio, hacia el año 509.",,,https://losingeniosdelpincel.uniandes.edu.co/el-principado-de-san-miguel/,,
80,"Antonio Abad, san","Fue un monje cristiano del siglo III, fundador del movimiento eremítico. Nació en Comas, cerca de Heracleópolis Magna, en el Bajo Egipto. El relato de su vida tiene elementos históricos y otros de carácter legendario; se sabe que llevó una existencia de ermitaño y que atendía a varias comunidades monacales en Egipto, permaneciendo eremita.  Según los relatos de san Atanasio y de san Jerónimo, fue reiteradamente tentado por el demonio en el desierto, lo que se convirtió en un tema recurrente en el arte occidental. Es el patrono de los animales y de los sepultureros.",356,,https://www.aciprensa.com/recursos/biografia-3975 ,,
95,"Seactiel, Arcángel (Sealtiel)","Es uno de los siete arcángeles de Dios en la tradición ortodoxa y en el folklore católico. Es el arcángel de la oración y se conoce como el intercesor de Dios, ya que fue quien se le apareció a Abraham para evitar que sacrificara a su hijo Isaac. Asimismo, en el Apocalipsis se hace referencia a este arcángel aunque no se mencione su nombre, cuando en el episodio del séptimo sello se describe un ángel con incensario. ",,,"Apocalipsis 8, 3-4  https://es.wikipedia.org/wiki/Sealtiel ",,
96,Rafael Arcángel ,"Con Miguel y Gabriel integra la tríada de los ángeles bíblicos o canónicos que son reconocidos por la Iglesia Católica. A Rafael se le conoce como el jefe de los ángeles custodios y como el ángel de la guarda de la humanidad. Se le representa con Tobias y un pez. Según la tradición por indicaciones del arcángel, Tobías preparó un medicamento con el que pudo curar la ceguera de su padre. Durante el viaje, el arcángel Rafael acompañó, protegió y aconsejó a su compañero.",,,"Tobit, 5, 4-6/  6, 1-5; https://losingeniosdelpincel.uniandes.edu.co/los-arcangeles-apocrifos-y-canonicos/ ",,
97,Autoretrato,"La acción de pintarse a sí mismo aunque escasa, comenzó a emplearse desde el siglo XV y tomó fuerza al final del siglo XVIII. Está relacionado con el ascenso de la conciencia individual. Puede considerarse un tema masculino ya que no existe como tema dentro del retrato femenino.",,,https://losingeniosdelpincel.uniandes.edu.co/el-retrato-de-poder-masculino/  ,,
98,"Barcos, pintura de","Enmarcada en el tema de las tecnologías coloniales, representaba los cambios y avances del mundo moderno.  Los barcos, junto con las tecnologías de la navegación, significaron la forma de contacto y dominio con los territorios americanos, así como una prueba visual del poderío de los imperios. De la misma forma, los barcos sirvieron como muestra de la capacidad que se poseía para cumplir ciertos fines: comercio, guerra, transporte o incluso piratería. ",,,https://losingeniosdelpincel.uniandes.edu.co/herramientas/tecnologias-coloniales-de-relojes-barcos-armas-y-mapas/  ,,
99,Beat@s,Beato es una persona fallecida que puede ser honrada en culto cuando la Iglesia ha certificado sus virtudes. El término beato significa literalmente feliz (del latín beatus) o bienaventurado en el sentido de que se considera que esa persona está ya gozando del paraíso. La beatificación es el tercer paso en el trayecto hacia la canonización. ,,,https://www.diariosur.es/sociedad/diferencia-beatificar-canonizar-20181012003814-nt.html,,
86,Apóstoles,"Nombre dado a los discípulos directos de Jesús, quienes lo acompañaron durante su vida pública. Se les considera las piedras fundamentales de su iglesia ya que fueron los primeros evangelizadores.   ",,,https://www.bibleinfo.com/es/questions/%C2%BFqui%C3%A9nes-fueron-los-doce-disc%C3%ADpulos%3F ,,
100,"Benito de Palermo, san","Es un santo negro de la Iglesia Católica, patrón de los Afroamericanos. Nació en Sicilia en 1524 y falleció en el año 1589 en la ciudad de Palermo. Fue hijo de esclavos sin embargo recibió la libertad tras su nacimiento. Benito ingresó en el convento de Santa María de Palermo, donde debido a su analfabetismo fue relegado, pero su piedad y los milagros que se le atribuyeron, sobre todo curaciones, le llevó a ser elegido prior en 1578. ",1589,1712 - 1807,https://www.ecured.cu/San_Benito_de_Palermo,,
