id,artwork_id,engraving_id,nombre
41853,166,6,Edad: niñez
41854,166,8,Edad: adulto
41855,166,10,Personaje: desnudo parcial / total
41856,166,11,Personaje: contacto corporal
41857,166,12,Presencia: niños
41858,166,15,Escena: simple
41859,166,17,Personajes: sagrados y profanos
39607,171,3,Personaje individual
39608,171,4,Género masculino
39609,171,8,Edad: adulto
39610,171,15,Escena: simple
39611,171,19,Personajes: sagrados
59851,172,9,Edad: anciano
59852,172,15,Escena: simple
59853,172,4,Género masculino
59854,172,3,Personaje individual
59855,172,19,Personajes: sagrados
44236,174,2,Personaje colectivo
44237,174,8,Edad: adulto
44238,174,14,Género masculino/femenino
44239,174,16,Escena: compuesta
44240,174,17,Personajes: sagrados y profanos
50625,175,8,Edad: adulto
50626,175,14,Género masculino/femenino
50627,175,2,Personaje colectivo
50628,175,19,Personajes: sagrados
50629,175,13,Presencia: animales
47579,176,3,Personaje individual
47580,176,4,Género masculino
47581,176,8,Edad: adulto
47582,176,10,Personaje: desnudo parcial / total
47583,176,15,Escena: simple
47584,176,19,Personajes: sagrados
46563,177,2,Personaje colectivo
46564,177,4,Género masculino
46565,177,8,Edad: adulto
46566,177,10,Personaje: desnudo parcial / total
46567,177,11,Personaje: contacto corporal
46568,177,15,Escena: simple
46569,177,17,Personajes: sagrados y profanos
79047,178,8,Edad: adulto
79048,178,15,Escena: simple
79049,178,4,Género masculino
79050,178,2,Personaje colectivo
79051,178,11,Personaje: contacto corporal
79052,178,10,Personaje: desnudo parcial / total
79053,178,3,Personaje individual
79054,178,17,Personajes: sagrados y profanos
50630,180,8,Edad: adulto
50631,180,15,Escena: simple
50632,180,14,Género masculino/femenino
50633,180,2,Personaje colectivo
50634,180,19,Personajes: sagrados
50635,180,13,Presencia: animales
39612,181,3,Personaje individual
39613,181,4,Género masculino
39614,181,8,Edad: adulto
39615,181,16,Escena: compuesta
39616,181,19,Personajes: sagrados
10895,183,2,Personaje colectivo
10896,183,5,Género femenino
10897,183,8,Edad: adulto
10898,183,12,Presencia: niños
10899,183,16,Escena: compuesta
10900,183,19,Personajes: sagrados
10901,184,3,Personaje individual
10902,184,5,Género femenino
10903,184,8,Edad: adulto
10904,184,10,Personaje: desnudo parcial / total
10905,184,12,Presencia: niños
10906,184,16,Escena: compuesta
10907,184,19,Personajes: sagrados
74236,185,8,Edad: adulto
74237,185,15,Escena: simple
74238,185,4,Género masculino
74239,185,10,Personaje: desnudo parcial / total
74240,185,3,Personaje individual
74241,185,19,Personajes: sagrados
61229,187,8,Edad: adulto
61230,187,15,Escena: simple
61231,187,4,Género masculino
61232,187,2,Personaje colectivo
61233,187,17,Personajes: sagrados y profanos
61234,188,8,Edad: adulto
61235,188,15,Escena: simple
61236,188,4,Género masculino
61237,188,2,Personaje colectivo
61238,188,17,Personajes: sagrados y profanos
82510,189,8,Edad: adulto
82511,189,15,Escena: simple
82512,189,4,Género masculino
82513,189,2,Personaje colectivo
82514,189,17,Personajes: sagrados y profanos
62616,190,8,Edad: adulto
62617,190,15,Escena: simple
62618,190,4,Género masculino
62619,190,2,Personaje colectivo
62620,190,17,Personajes: sagrados y profanos
82515,191,8,Edad: adulto
82516,191,15,Escena: simple
82517,191,4,Género masculino
82518,191,2,Personaje colectivo
82519,191,17,Personajes: sagrados y profanos
82655,192,8,Edad: adulto
82656,192,15,Escena: simple
82657,192,4,Género masculino
82658,192,3,Personaje individual
82659,192,19,Personajes: sagrados
82660,193,8,Edad: adulto
82661,193,6,Edad: niñez
82662,193,4,Género masculino
82663,193,2,Personaje colectivo
82664,193,19,Personajes: sagrados
63712,195,8,Edad: adulto
63713,195,15,Escena: simple
63714,195,4,Género masculino
63715,195,3,Personaje individual
63716,195,18,Personajes: profanos
39376,196,3,Personaje individual
39377,196,5,Género femenino
39378,196,8,Edad: adulto
39379,196,15,Escena: simple
39393,197,3,Personaje individual
39394,197,5,Género femenino
39395,197,8,Edad: adulto
39396,197,15,Escena: simple
39397,198,3,Personaje individual
39398,198,5,Género femenino
39399,198,8,Edad: adulto
39400,198,15,Escena: simple
39367,199,3,Personaje individual
39368,199,5,Género femenino
39369,199,8,Edad: adulto
39370,199,15,Escena: simple
7808,200,3,Personaje individual
7809,200,5,Género femenino
7810,200,8,Edad: adulto
7811,200,12,Presencia: niños
7812,200,16,Escena: compuesta
7813,200,19,Personajes: sagrados
63717,201,8,Edad: adulto
63718,201,6,Edad: niñez
63719,201,15,Escena: simple
63720,201,14,Género masculino/femenino
63721,201,11,Personaje: contacto corporal
63722,201,3,Personaje individual
63723,201,17,Personajes: sagrados y profanos
63724,201,12,Presencia: niños
41860,203,2,Personaje colectivo
41861,203,4,Género masculino
41862,203,5,Género femenino
41863,203,6,Edad: niñez
41864,203,8,Edad: adulto
41865,203,11,Personaje: contacto corporal
41866,203,12,Presencia: niños
41867,203,15,Escena: simple
41868,203,19,Personajes: sagrados
41869,204,2,Personaje colectivo
41870,204,4,Género masculino
41871,204,5,Género femenino
41872,204,6,Edad: niñez
41873,204,8,Edad: adulto
41874,204,15,Escena: simple
41875,204,19,Personajes: sagrados
12496,207,2,Personaje colectivo
12497,207,4,Género masculino
12498,207,5,Género femenino
12499,207,8,Edad: adulto
12500,207,9,Edad: anciano
12501,207,16,Escena: compuesta
12502,207,19,Personajes: sagrados
47757,208,2,Personaje colectivo
47758,208,6,Edad: niñez
47759,208,8,Edad: adulto
47760,208,11,Personaje: contacto corporal
47761,208,12,Presencia: niños
47762,208,14,Género masculino/femenino
47763,208,19,Personajes: sagrados
41876,209,2,Personaje colectivo
41877,209,4,Género masculino
41878,209,6,Edad: niñez
41879,209,8,Edad: adulto
41880,209,10,Personaje: desnudo parcial / total
41881,209,11,Personaje: contacto corporal
41882,209,12,Presencia: niños
41883,209,15,Escena: simple
41884,209,19,Personajes: sagrados
72143,210,7,Edad: adolescencia-juventud
72144,210,15,Escena: simple
72145,210,5,Género femenino
72146,210,3,Personaje individual
72147,210,19,Personajes: sagrados
8353,211,3,Personaje individual
8354,211,5,Género femenino
8355,211,8,Edad: adulto
8356,211,15,Escena: simple
8357,211,19,Personajes: sagrados
8358,212,3,Personaje individual
8359,212,5,Género femenino
8360,212,8,Edad: adulto
8361,212,15,Escena: simple
8362,212,19,Personajes: sagrados
13837,213,2,Personaje colectivo
13838,213,8,Edad: adulto
13839,213,9,Edad: anciano
13840,213,10,Personaje: desnudo parcial / total
13841,213,12,Presencia: niños
13842,213,14,Género masculino/femenino
13843,213,16,Escena: compuesta
13844,213,17,Personajes: sagrados y profanos
13860,214,2,Personaje colectivo
13861,214,4,Género masculino
13862,214,8,Edad: adulto
13863,214,9,Edad: anciano
13864,214,10,Personaje: desnudo parcial / total
13865,214,12,Presencia: niños
13866,214,16,Escena: compuesta
13867,214,17,Personajes: sagrados y profanos
13853,215,2,Personaje colectivo
13854,215,4,Género masculino
13855,215,8,Edad: adulto
13856,215,9,Edad: anciano
13857,215,12,Presencia: niños
13858,215,16,Escena: compuesta
13859,215,17,Personajes: sagrados y profanos
13846,216,2,Personaje colectivo
13847,216,4,Género masculino
13848,216,8,Edad: adulto
13849,216,9,Edad: anciano
13850,216,12,Presencia: niños
13851,216,16,Escena: compuesta
13852,216,17,Personajes: sagrados y profanos
13869,218,2,Personaje colectivo
13870,218,4,Género masculino
13871,218,8,Edad: adulto
13872,218,9,Edad: anciano
13873,218,16,Escena: compuesta
13874,218,17,Personajes: sagrados y profanos
13876,219,2,Personaje colectivo
13877,219,4,Género masculino
13878,219,5,Género femenino
13879,219,8,Edad: adulto
13880,219,10,Personaje: desnudo parcial / total
13881,219,12,Presencia: niños
13882,219,16,Escena: compuesta
13883,219,17,Personajes: sagrados y profanos
13884,220,2,Personaje colectivo
13885,220,4,Género masculino
13886,220,5,Género femenino
13887,220,8,Edad: adulto
13888,220,9,Edad: anciano
13889,220,10,Personaje: desnudo parcial / total
13890,220,16,Escena: compuesta
13891,220,17,Personajes: sagrados y profanos
13897,221,2,Personaje colectivo
13898,221,4,Género masculino
13899,221,5,Género femenino
13900,221,8,Edad: adulto
13901,221,9,Edad: anciano
13902,221,10,Personaje: desnudo parcial / total
13903,221,16,Escena: compuesta
13904,221,17,Personajes: sagrados y profanos
13905,222,2,Personaje colectivo
13906,222,4,Género masculino
13907,222,5,Género femenino
13908,222,8,Edad: adulto
13909,222,9,Edad: anciano
13910,222,14,Género masculino/femenino
13911,222,16,Escena: compuesta
13912,222,17,Personajes: sagrados y profanos
13913,223,2,Personaje colectivo
13914,223,8,Edad: adulto
13915,223,14,Género masculino/femenino
13916,223,16,Escena: compuesta
13917,223,17,Personajes: sagrados y profanos
46937,224,2,Personaje colectivo
46938,224,4,Género masculino
46939,224,8,Edad: adulto
46940,224,10,Personaje: desnudo parcial / total
46941,224,15,Escena: simple
46942,224,17,Personajes: sagrados y profanos
85052,225,8,Edad: adulto
85053,225,9,Edad: anciano
85054,225,6,Edad: niñez
85055,225,16,Escena: compuesta
85056,225,14,Género masculino/femenino
85057,225,1,Imagen dentro de la imagen
85058,225,2,Personaje colectivo
85059,225,3,Personaje individual
85060,225,19,Personajes: sagrados
66263,226,8,Edad: adulto
66264,226,15,Escena: simple
66265,226,14,Género masculino/femenino
66266,226,2,Personaje colectivo
66267,226,19,Personajes: sagrados
71838,227,8,Edad: adulto
71839,227,9,Edad: anciano
71840,227,15,Escena: simple
71841,227,4,Género masculino
71842,227,2,Personaje colectivo
71843,227,3,Personaje individual
71844,227,17,Personajes: sagrados y profanos
71845,228,8,Edad: adulto
71846,228,15,Escena: simple
71847,228,4,Género masculino
71848,228,2,Personaje colectivo
71849,228,3,Personaje individual
71850,228,17,Personajes: sagrados y profanos
71851,229,8,Edad: adulto
71852,229,9,Edad: anciano
71853,229,15,Escena: simple
71854,229,4,Género masculino
71855,229,2,Personaje colectivo
71856,229,3,Personaje individual
71857,229,17,Personajes: sagrados y profanos
71858,230,8,Edad: adulto
71859,230,15,Escena: simple
71860,230,4,Género masculino
71861,230,2,Personaje colectivo
71862,230,3,Personaje individual
71863,231,8,Edad: adulto
71864,231,15,Escena: simple
71865,231,14,Género masculino/femenino
71866,231,2,Personaje colectivo
71867,231,3,Personaje individual
71868,231,17,Personajes: sagrados y profanos
71869,232,8,Edad: adulto
71870,232,9,Edad: anciano
71871,232,15,Escena: simple
71872,232,4,Género masculino
71873,232,2,Personaje colectivo
71874,232,3,Personaje individual
71875,232,17,Personajes: sagrados y profanos
71876,233,8,Edad: adulto
71877,233,9,Edad: anciano
71878,233,15,Escena: simple
71879,233,14,Género masculino/femenino
71880,233,11,Personaje: contacto corporal
71881,233,3,Personaje individual
71882,233,17,Personajes: sagrados y profanos
71883,234,8,Edad: adulto
71884,234,9,Edad: anciano
71885,234,15,Escena: simple
71886,234,14,Género masculino/femenino
71887,234,2,Personaje colectivo
71888,234,3,Personaje individual
71889,234,17,Personajes: sagrados y profanos
71890,235,8,Edad: adulto
71891,235,15,Escena: simple
71892,235,14,Género masculino/femenino
71893,235,2,Personaje colectivo
71894,235,3,Personaje individual
71895,235,17,Personajes: sagrados y profanos
71896,236,8,Edad: adulto
71897,236,15,Escena: simple
71898,236,14,Género masculino/femenino
71899,236,2,Personaje colectivo
71900,236,3,Personaje individual
71901,236,17,Personajes: sagrados y profanos
71902,237,8,Edad: adulto
71903,237,4,Género masculino
71904,237,2,Personaje colectivo
71905,237,3,Personaje individual
71906,237,17,Personajes: sagrados y profanos
72125,237,15,Escena: simple
72126,238,8,Edad: adulto
72127,238,15,Escena: simple
72128,238,4,Género masculino
72129,238,2,Personaje colectivo
72130,238,11,Personaje: contacto corporal
72131,238,10,Personaje: desnudo parcial / total
72132,238,3,Personaje individual
72133,238,17,Personajes: sagrados y profanos
72134,238,13,Presencia: animales
71907,239,8,Edad: adulto
71908,239,9,Edad: anciano
71909,239,4,Género masculino
71910,239,2,Personaje colectivo
71911,239,3,Personaje individual
71912,239,17,Personajes: sagrados y profanos
71913,240,8,Edad: adulto
71914,240,15,Escena: simple
71915,240,14,Género masculino/femenino
71916,240,2,Personaje colectivo
71917,240,11,Personaje: contacto corporal
71918,240,10,Personaje: desnudo parcial / total
71919,240,3,Personaje individual
71920,240,17,Personajes: sagrados y profanos
72135,241,7,Edad: adolescencia-juventud
72136,241,8,Edad: adulto
72137,241,15,Escena: simple
72138,241,14,Género masculino/femenino
72139,241,11,Personaje: contacto corporal
72140,241,10,Personaje: desnudo parcial / total
72141,241,3,Personaje individual
72142,241,17,Personajes: sagrados y profanos
72157,242,26,#N/A
72158,242,7,Edad: adolescencia-juventud
72159,242,8,Edad: adulto
72160,242,15,Escena: simple
72161,242,14,Género masculino/femenino
72162,242,2,Personaje colectivo
72163,242,11,Personaje: contacto corporal
72164,242,10,Personaje: desnudo parcial / total
72165,242,3,Personaje individual
72166,242,17,Personajes: sagrados y profanos
41904,243,2,Personaje colectivo
41905,243,4,Género masculino
41906,243,8,Edad: adulto
41907,243,16,Escena: compuesta
41908,243,19,Personajes: sagrados
17973,244,2,Personaje colectivo
17974,244,7,Edad: adolescencia-juventud
17975,244,8,Edad: adulto
17976,244,12,Presencia: niños
17977,244,14,Género masculino/femenino
17978,244,16,Escena: compuesta
17979,244,17,Personajes: sagrados y profanos
41909,245,2,Personaje colectivo
41910,245,4,Género masculino
41911,245,8,Edad: adulto
41912,245,16,Escena: compuesta
41913,245,19,Personajes: sagrados
41914,246,2,Personaje colectivo
41915,246,4,Género masculino
41916,246,8,Edad: adulto
41917,246,16,Escena: compuesta
41918,246,19,Personajes: sagrados
41919,247,2,Personaje colectivo
41920,247,4,Género masculino
41921,247,8,Edad: adulto
41922,247,16,Escena: compuesta
41923,247,17,Personajes: sagrados y profanos
73281,248,26,#N/A
73282,248,9,Edad: anciano
73283,248,15,Escena: simple
73284,248,4,Género masculino
73285,248,3,Personaje individual
73286,248,17,Personajes: sagrados y profanos
41924,249,2,Personaje colectivo
41925,249,4,Género masculino
41926,249,5,Género femenino
41927,249,8,Edad: adulto
41928,249,16,Escena: compuesta
41929,249,17,Personajes: sagrados y profanos
41930,250,2,Personaje colectivo
41931,250,4,Género masculino
41932,250,5,Género femenino
41933,250,8,Edad: adulto
41934,250,16,Escena: compuesta
41935,250,17,Personajes: sagrados y profanos
41936,251,2,Personaje colectivo
41937,251,4,Género masculino
41938,251,5,Género femenino
41939,251,8,Edad: adulto
41940,251,16,Escena: compuesta
41941,251,19,Personajes: sagrados
43461,252,3,Personaje individual
43462,252,4,Género masculino
43463,252,8,Edad: adulto
43464,252,15,Escena: simple
43465,252,19,Personajes: sagrados
41942,253,2,Personaje colectivo
41943,253,4,Género masculino
41944,253,6,Edad: niñez
41945,253,8,Edad: adulto
41946,253,12,Presencia: niños
41947,253,17,Personajes: sagrados y profanos
41948,254,2,Personaje colectivo
41949,254,4,Género masculino
41950,254,5,Género femenino
41951,254,6,Edad: niñez
41952,254,8,Edad: adulto
41953,254,12,Presencia: niños
41954,254,13,Presencia: animales
41955,254,16,Escena: compuesta
41956,254,17,Personajes: sagrados y profanos
41957,255,2,Personaje colectivo
41958,255,4,Género masculino
41959,255,6,Edad: niñez
41960,255,8,Edad: adulto
41961,255,12,Presencia: niños
41962,255,16,Escena: compuesta
41963,255,17,Personajes: sagrados y profanos
41964,257,2,Personaje colectivo
41965,257,4,Género masculino
41966,257,5,Género femenino
41967,257,6,Edad: niñez
41968,257,8,Edad: adulto
41969,257,12,Presencia: niños
41970,257,16,Escena: compuesta
41971,257,17,Personajes: sagrados y profanos
41972,258,2,Personaje colectivo
41973,258,4,Género masculino
41974,258,5,Género femenino
41975,258,6,Edad: niñez
41976,258,8,Edad: adulto
41977,258,12,Presencia: niños
41978,258,16,Escena: compuesta
41979,258,17,Personajes: sagrados y profanos
41985,259,2,Personaje colectivo
41986,259,4,Género masculino
41987,259,7,Edad: adolescencia-juventud
41988,259,8,Edad: adulto
41989,259,16,Escena: compuesta
41990,259,17,Personajes: sagrados y profanos
